key_								count_		count_wiki	count_multi	count_semi	count_single	
gnis:state							28		0		0		0		1		
gnis:state_alpha						1		0		0		0		1		
gnis:state_id							526726		0		0		10		66		
gnis:st_alph							1490		0		0		0		1		
gnis:st_alpha							153544		0		0		0		55		
gnis:st_num							155023		0		0		0		61		
gnis:ufi							1085		0		0		0		1076		
gnis:uni							1084		0		0		0		1084		
gnis:variant_name						1		0		0		0		1		
gnisid								34		0		0		0		34		
gnis_id								1		0		0		0		1		
gns:								13		0		0		0		13		
gns:adm1							10574		0		0		0		55		
gns:category							1		0		0		0		1		
gns:cc1								7463		0		0		0		6		
gns:d:ara:full_name						1		0		0		0		1		
gns:d:ara:full_name_nd						1		0		0		0		1		
gns:d:ara:lc							1		0		0		0		1		
gns:d:ara:modify_date						1		0		0		0		1		
gns:d:ara:nt							1		0		0		0		1		
gns:d:ara:sort_name						1		0		0		0		1		
gns:date_modified						40		0		0		0		25		
gns:date_updated						20		0		0		0		5		
gns:display							8		0		0		0		1		
gns:dms_lat							7447		0		0		0		4504		
gns:dms_long							7447		0		0		0		5551		
gns:dsg								40588		0		0		1		153		
gns:dsg_cod							3		0		0		0		1		
gns:dsg_code							244817		0		0		4		227		
gns:dsg_name							169397		0		0		1		206		
gns:dsg_sstring							37		0		0		0		1		
gns:dsg_string							74540		0		0		2		73		
gns:fc								7550		0		0		0		6		
gns:full_name							1		0		0		0		1		
gns:full_name_nd						1		0		0		0		1		
gns:generic							7		0		0		0		6		
gns:gnadmin							5		0		0		0		1		
gns:gnadmin2							5		0		0		0		2		
gns:gnfeature							5		0		0		0		1		
gns:gnfeaturec							5		0		0		0		1		
gns:id								247490		0		0		367		241019		
gns:int_name							51		0		0		0		47		
gns:jog								7660		0		0		0		302		
gns:lat								7447		0		0		0		4505		
gns:lc								3		0		0		0		1		
gns:long							7448		0		0		0		5553		
gns:mgrs							7458		0		0		0		7434		
gns:modify_dat							411		0		0		0		13		
gns:modify_date							63494		0		0		0		886		
gns:n:ara:full_name						75		0		0		0		75		
gns:n:ara:full_name_nd						75		0		0		0		75		
gns:n:ara:lc							75		0		0		0		1		
gns:n:ara:modify_date						75		0		0		0		8		
gns:n:ara:nt							75		0		0		0		1		
gns:n:ara:sort_name						75		0		0		0		75		
gns:n:eng:full_name						497		0		0		0		491		
gns:n:eng:full_name_nd						497		0		0		0		491		
gns:n:eng:lc							498		0		0		0		1		
gns:n:eng:modify_date						498		0		0		0		26		
gns:n:eng:nt							499		0		0		0		1		
gns:n:eng:sort_name						497		0		0		0		491		
gns:n:gle:full_name						497		0		0		0		483		
gns:n:gle:full_name_nd						497		0		0		0		483		
gns:n:gle:lc							498		0		0		0		1		
gns:n:gle:modify_date						499		0		0		0		26		
gns:n:gle:nt							499		0		0		0		1		
gns:n:gle:sort_name						498		0		0		0		484		
gns:n:modify_date						3		0		0		0		1		
gns:n:xx:full_name						6923		0		0		1		6327		
gns:n:xx:full_name_nd						6923		0		0		1		6325		
gns:n:xx:modify_date						6876		0		0		0		40		
gns:n:xx:nt							6917		0		0		0		1		
gns:n:xx:short_form						4		0		0		0		4		
gns:n:xx:sort_name						6914		0		0		1		6295		
gns:name							52		0		0		0		48		
gns:name:generic						693		0		0		0		75		
gns:name:variants						586		0		0		584		2		
gns:nt								4		0		0		0		3		
gns:pc								33		0		0		0		3		
gns:pop								45		0		0		0		39		
gns:rc								7505		0		0		0		4		
gns:sort_name							1		0		0		0		1		
gns:type							4544		0		0		0		37		
gns:u								3		0		0		0		3		
gns:ufi								22744		0		0		4		22424		
gns:uni								18217		0		0		69		17858		
gns:v:xx:full_name						558		0		0		0		553		
gns:v:xx:full_name_nd						557		0		0		0		552		
gns:v:xx:modify_date						556		0		0		0		38		
gns:v:xx:nt							554		0		0		0		1		
gns:v:xx:sort_name						555		0		0		0		550		
gns_classification						12306		0		0		1		96		
gns_id								26		0		0		0		26		
gns_name							7		0		0		0		7		
gns_populated_place_classification				1		0		0		0		1		
gns_ref								2036		0		0		2		2027		
gns_ufi								11441		0		0		68		11363		
gns_uni								11009		0		0		8		10555		
goal:capacity							1		0		0		0		1		
goals								1		0		0		0		1		
gocart								1		0		0		0		1		
gocart:rental							2		0		0		0		1		
god								2		0		0		0		2		
godawari municipality						13		0		0		0		5		
godwarimuncipality						2		0		0		0		1		
goevb:id							489		0		0		0		483		
gogle								1		0		0		0		1		
gold								1		0		0		0		1		
golf								20960		12		0		2		35		
golf:course							48		0		0		0		9		
golf:course:tee_names						1		0		0		1		0		
golf:length:black						1		0		0		0		1		
golf:par							24		0		0		0		14		
golf:sss							1		0		0		0		1		
golf_cart							106		0		0		0		5		
golf_course							2		0		0		0		2		
gomel_pt							1014		0		0		0		2		
gomel_pt:checked						4		0		0		0		2		
gomel_pt:note							1014		0		0		0		1		
gone:amenity							2		0		0		0		2		
gone:barrier							3		0		0		0		1		
gone:natural							11		0		0		0		1		
gon_pvt								1		0		0		0		1		
good:origin							1		0		0		0		1		
goods								1846		2		0		3		22		
goods:conditional						21		0		0		0		5		
goods:electrics							1		0		0		0		1		
goods:fish							1		0		0		0		1		
goods:fruit							1		0		0		0		1		
goods:maxload							1		0		0		0		1		
goods:meat							1		0		0		0		1		
goods:vegetables						1		0		0		0		1		
goods_supply							475		0		0		0		2		
gorse								1		0		0		0		1		
gortransvolga:smscode						2		0		0		0		2		
gosmore_note							2		0		0		0		1		
gost_7.67-2003							3		0		0		0		3		
gourmet_cheque_acceptant					1		0		0		0		1		
goverment							5		0		0		0		5		
governance							16		0		0		0		1		
governance:agricultural_borehole				7		0		0		0		1		
governance:agricultural_dam					2		0		0		0		1		
governance:agricultural_water_catchment				1		0		0		0		1		
governance:cost							1		0		0		0		1		
governance:data_collection					16		0		0		0		2		
governance:description						5		0		0		0		5		
governance:facility_type					122		0		0		0		7		
governance:fund_community_contribution				5		0		0		0		3		
governance:fund_contractor					5		0		0		0		5		
governance:fund_identification					5		0		0		0		3		
governance:fund_implementation					5		0		0		0		5		
governance:fund_money_allocated					5		0		0		0		5		
governance:fund_money_used					4		0		0		0		4		
governance:fund_monitoring_evaluation				4		0		0		0		4		
governance:fund_procurement					4		0		0		0		4		
governance:fund_project_period					3		0		0		0		3		
governance:fund_quality						9		0		0		0		4		
governance:fund_quality_description				1		0		0		0		1		
governance:fund_source						88		0		0		0		20		
governance:fund_source_description				2		0		0		0		2		
governance:fund_status						9		0		0		0		3		
governance:fund_tendering					4		0		0		0		4		
governance:operator						107		0		0		0		6		
governance:project_quality					89		0		0		0		4		
governance:project_status					89		0		0		0		4		
governance:type							20		0		0		0		5		
governance:type_description					3		0		0		0		3		
governance_type							5		0		0		0		2		
governement_registered						49		0		0		0		2		
government							24978		20		0		31		571		
government:admin_level						10		0		0		0		1		
government:branch						1		0		0		0		1		
government:ci							41		0		0		0		3		
government:country_code						10		0		0		0		1		
government:registered						67		0		0		0		16		
government:registered_1						3		0		0		0		2		
government:registered_3						1		0		0		0		1		
government:type							2		0		0		0		1		
government_1							3		0		0		0		3		
government_2							1		0		0		0		1		
government_registered						175		0		0		0		4		
gov_code							1		0		0		0		1		
go_zone								16		0		0		0		13		
gpl								5		0		0		0		1		
gps								169		0		0		1		142		
gps:accuracy							13		0		0		0		4		
gps:fix								164		0		0		0		1		
gps:hdop							1293		0		0		0		37		
gps:pdop							154		0		0		0		5		
gps:sat								5		0		0		0		2		
gps:vdop							2		0		0		0		2		
gpsfietsroute_nl_ref						67		0		0		0		66		
gpsneeded							13		0		0		0		1		
gpsroute_nl							1		0		0		0		1		
gps_accuracy							4		0		0		0		4		
gps_accuracy_meters						1656		0		0		0		6		
gps_coordinates							1		0		0		0		1		
gps_date							50		0		0		0		2		
gps_error							114		0		0		0		31		
gps_mission_preparation						8		0		0		0		1		
gps_position							1		0		0		0		1		
gps_time							50		0		0		0		45		
grade								4		0		0		0		4		
grades								3142		0		0		10		207		
grades:amount							1		0		0		0		1		
gradient							1		0		0		0		1		
graffiti							1		0		0		0		1		
graffiti:tag							595		0		0		251		282		
grafite								1		0		0		0		1		
grafite cultural						1		0		0		0		1		
grafitti							1		0		0		0		1		
graham								1823		0		0		0		2		
grape_variety							1		0		0		0		1		
graphite							1		0		0		0		1		
grappa								3		0		0		0		1		
graps								1		0		0		0		1		
grass								9		0		0		0		4		
grassland							9		0		0		0		5		
grate								2		0		0		0		1		
gratis_shop							1		0		0		0		1		
grave								211		0		0		0		9		
grave:birth							1		0		0		0		1		
grave:cemetery							5		0		0		0		2		
grave:date							1		0		0		0		1		
grave:death							5		0		0		0		5		
grave:for							6		0		0		0		2		
grave:image							1		0		0		0		1		
grave:inscription						3		0		0		0		3		
grave:memorial							2		0		0		0		2		
grave:name							7		0		0		0		7		
grave:name2							1		0		0		0		1		
grave:number							102		0		0		0		102		
grave:photo							2		0		0		0		1		
grave:ref							3		0		0		0		1		
grave:type							3		0		0		0		3		
gravel								1		0		0		0		1		
graves								1		0		0		0		1		
graveyard							1		0		0		0		1		
grave_candles							4		0		0		0		1		
grave_yard							2		0		0		0		1		
grave_yard:historic						2		0		0		0		1		
gravitystorm:todo						2		0		0		0		2		
gravsted							1		0		0		0		1		
green								4		0		0		0		2		
greengrocer							9		0		0		0		2		
greengrocer:sales						3		0		0		0		1		
greenyard							1		0		0		0		1		
green_roof							1		0		0		0		1		
green_waste							5		0		0		0		1		
greeting_cards							1		0		0		0		1		
gref								24		0		0		0		5		
grenspaal							1		0		0		0		1		
gridref								1		0		0		0		1		
grid_proximity							357		0		0		0		8		
grid_ref							5		0		0		0		4		
grid_reference							4		0		0		0		4		
grill								3		0		0		0		1		
grinding_mill							1		0		0		0		1		
grinding_mill:fr						1		0		0		0		1		
gritting							40		0		0		0		2		
gritting_depot							3		0		0		0		1		
gritting_operator						9		0		0		0		4		
gritting_route_ref						6		0		0		0		2		
gritting_route_revision						3		0		0		0		1		
grit_bin							17		0		0		0		1		
grobowiec							1		0		0		0		1		
groceries							6		0		0		0		2		
grocery								7		0		0		0		5		
grocery_store							1		0		0		0		1		
grooming							57		0		0		0		2		
grooved								1		0		0		0		1		
ground								31		0		0		0		11		
ground level 							7		0		0		0		7		
ground-level							1		0		0		0		1		
ground:slope							8		0		0		0		1		
groundanchor							153		0		0		0		2		
groundcheck							2		0		0		0		1		
ground_conductors						2		0		0		0		2		
ground_floor:height						7		0		0		0		6		
ground_transport						22		0		0		0		2		
group								3		0		0		0		3		
group activity							1		0		0		0		1		
group:county							1		0		0		0		1		
group:district							1		0		0		0		1		
group:name							1		0		0		0		1		
group:nl							39		0		0		0		13		
groups								3		0		0		0		1		
groups activities						1		0		0		0		1		
group_only							614		0		0		0		3		
growler								2		0		0		0		1		
groyne								1		0		0		1		0		
groyne:length							19		0		0		0		12		
groyne_marker:type						21		0		0		0		1		
grpt:code							15		0		0		0		12		
grubhub								2		0		0		0		2		
grupal								1		0		0		0		1		
grupo								10		0		0		0		3		
gsgs:name							1		0		0		0		1		
gsm								13		0		0		0		13		
gsm:bcch							9		0		0		6		3		
gsm:bsic							1		0		0		1		0		
gsm:cb221							1		0		0		0		1		
gsm:cellid							3063		0		0		2906		145		
gsm:cellid:07							1		0		0		1		0		
gsm:direction							173		0		0		110		5		
gsm:frequency							2		0		0		0		1		
gsm:lac								2999		0		0		467		128		
gsm:lac:07							1		0		0		0		1		
gsm:lac_1							1		0		0		0		1		
gsm:lai								4		0		0		0		1		
gsm:power							1		0		0		0		1		
gsrn								13		0		0		0		13		
gsrn_id								4		0		0		0		4		
gsrn_no								625		0		0		1		624		
gst:feat_id							43616		0		0		1		43544		
gstin								1		0		0		0		1		
gst_number							82		0		0		0		69		
gsw								1		0		0		0		1		
gtfs:addr:housenumber						13003		0		0		0		268		
gtfs:dataset_id							4364		0		0		0		1		
gtfs:feed							4035		0		0		0		7		
gtfs:id								14		0		0		0		14		
gtfs:name							4209		0		0		19		1218		
gtfs:note							1		0		0		0		1		
gtfs:release_date						3772		0		0		0		14		
gtfs:route_id							1		0		0		0		1		
gtfs:stop_id							14084		0		0		3		7584		
gtfs:trips:sample						1		0		0		0		1		
gtfs:verified							1		0		0		0		1		
gtfs_agency_id							908		0		0		0		1		
gtfs_agency_name						908		0		0		0		1		
gtfs_agency_url							908		0		0		0		1		
gtfs_description						908		0		0		0		8		
gtfs_id								96116		0		0		20		68101		
gtfs_location_type						12481		0		0		0		2		
gtfs_parent_station						388		0		0		0		145		
gtfs_platform_code						4		0		0		0		2		
gtfs_stop_code							25317		0		0		1		24688		
gtfs_stop_desc							32		0		0		0		32		
gtfs_stop_timezone						5		0		0		0		1		
gtfs_zone_id							3		0		0		0		3		
gtt:revised							6926		0		0		0		2		
guard								3		0		0		0		1		
guard:features							2		0		0		0		1		
guard:numbers							4		0		0		0		1		
guard:operator							29		0		0		0		10		
guard:type							9		0		0		0		2		
guarded								130		0		0		0		5		
guarded_season							2		0		0		0		2		
guard_dog							1		0		0		0		1		
guard_rail							1		0		0		0		1		
guard_type							3		0		0		0		1		
guestbook							3		0		0		0		1		
guesthouse							1		0		0		0		1		
guest_capacity							88		0		0		0		57		
guest_house							4677		0		0		1		85		
guest_house:room						1		0		0		0		1		
guest_house:type:it						2		0		0		0		1		
guest_house_1							2		0		0		0		2		
guest_rate							7		0		0		0		7		
gueyd								1		0		0		0		1		
guid:belorusneft						512		0		0		0		510		
guidage								1		0		0		0		1		
guidance							2		0		0		0		2		
guidance_to							1		0		0		0		1		
guide								51		0		0		7		19		
guide:adventure							7		0		0		0		1		
guide:dog_mushing						1		0		0		0		1		
guide:fishing							7		0		0		0		1		
guide:heli_skiing						1		0		0		0		1		
guide:hiking							1		0		0		0		1		
guide:hunting							1		0		0		0		1		
guide:skiing							1		0		0		0		1		
guided_busway							2		0		0		0		1		
guided_routes							28		0		0		8		6		
guided_tour							3		0		0		1		1		
guided_tour:public						1		0		0		0		1		
guidepost							12711		2		0		10		70		
guidepost:2							2		0		0		0		2		
guidepost:3							1		0		0		0		1		
guidepost:bicycle						538		0		0		0		1		
guidepost:bicycle:colour					1		0		0		0		1		
guidepost:check_date						32		0		0		0		2		
guidepost:count							5		0		0		0		2		
guidepost:damaged						51		0		0		0		1		
guidepost:hiking						172		0		0		0		2		
guidepost:lastcheck						1226		0		0		0		119		
guidepost:map							10		0		0		0		1		
guidepost:material						80		0		0		0		3		
guidepost:motor_vehicle						1		0		0		0		1		
guidepost:mount							2		0		0		0		2		
guidepost:name							1		0		0		0		1		
guidepost:official_position					4		0		0		0		4		
guidepost:ref							5		0		0		0		5		
guidepost:status						449		0		0		0		2		
guidepost:title							1		0		0		0		1		
guidepost:type							114		0		0		0		6		
guidepost_ref							19		0		0		1		18		
guidepost_text							3		0		0		0		3		
guidepost_type							56		0		0		3		7		
guidetower							1		0		0		0		1		
guide_routes							4		0		0		1		2		
guide_text							8		0		0		6		2		
guide_type							1138		0		0		2		6		
guinness							1		0		0		0		1		
gulskogen:shop_num						120		0		0		0		114		
gun:name							3		0		0		0		1		
gun_crime							1		0		0		0		1		
gun_emplacement							2		0		0		0		1		
gun_emplacement:type						1		0		0		0		1		
gun_emplacement_type						260		0		0		0		6		
gun_turret							15		0		0		0		1		
gurudawara sahib						1		0		0		0		1		
guruduwara							2		0		0		0		1		
gusto								1		0		0		0		1		
gutter								4		0		0		0		1		
guyed								2490		0		1		0		3		
gvr:code							6		0		0		0		5		
gx:balloonvisibility						24		0		0		0		1		
gym								19		0		0		0		10		
gymnasium							2		0		0		0		2		
gymnastics							6		0		0		0		2		
gyropod:rental							1		0		0		0		1		
gyropod:repair							1		0		0		0		1		
gyros								1		0		0		0		1		
g_building							17		0		0		0		16		
g_district							26		0		0		0		14		
g_geocoded							26		0		0		0		26		
g_region							26		0		0		0		1		
g_settl								26		0		0		0		16		
g_street							20		0		0		0		18		
h-type								4		0		0		0		3		
h9i								3		0		0		0		1		
haat								39		0		0		0		3		
haberdashery							1		0		0		0		1		
habitat								9		0		0		0		8		
habitationcode							211		0		0		0		31		
habour								11		0		0		0		1		
hacer								33		0		0		0		1		
hackerspace							8		0		0		0		3		
hackerspace:type						26		0		0		2		4		
hackney								1		0		0		0		1		
haifa-ref							11		0		0		0		11		
haiku								1		0		0		0		1		
hairdresser							187		0		0		1		21		
hairdresser:for							1		0		0		0		1		
hairdresser:ja							6		0		0		0		3		
hairdresser:specialty						1		0		0		0		1		
hairdressing_studio						1		0		0		0		1		
hairdressser							1		0		0		0		1		
halal								107		0		0		0		2		
halal:certification						1		0		0		0		1		
half_barrier							7		0		0		0		1		
hallal								8		0		0		0		1		
halt								23		0		0		0		4		
hamburgenergie							53		0		0		0		1		
hamlet								21		0		0		0		20		
hamlet:end_date							1		0		0		0		1		
hamlet_level							37		0		0		0		5		
hamlet_type							1		0		0		0		1		
hammam								6		0		0		0		1		
hamster								2		0		0		0		1		
ham_operator							1		0		0		0		1		
handcar								2		0		0		0		1		
handicap							72		0		0		0		19		
handicaped							1		0		0		0		1		
handicapped							2		0		0		0		1		
handicapped_accessible						6		0		0		0		1		
handicapped_scuba						1		0		0		0		1		
handicraft							3		0		0		0		2		
handle								110		2		0		0		5		
handler:number							99		0		0		0		7		
handrail							531		0		0		0		10		
handrail:center							47		0		0		0		2		
handrail:centre							1		0		0		0		1		
handrail:left							223		0		0		0		2		
handrail:right							204		0		0		0		2		
handrails							26		0		0		0		2		
handrail_type							1		0		0		0		1		
handwash							3		0		0		0		1		
handwashing							19		0		0		0		3		
handwashing:creme						4		0		0		0		1		
handwashing:hand_cleaning_paste					4		0		0		0		1		
handwashing:hand_disinfection					13		0		0		0		2		
handwashing:soap						21		0		0		0		3		
handwashing_station						105		0		0		0		12		
handwashing_station_bad						56		0		0		0		4		
handwashing_station_good					66		0		0		0		8		
handwashing_station_medium					51		0		0		0		4		
handy								7		0		0		0		7		
handy_parking							1		0		0		0		1		
handy_parking:ref						1		0		0		0		1		
hand_made							1		0		0		0		1		
hand_sanitizer							6		0		0		0		1		
hand_wash							22		0		0		0		2		
hand_washbasin							3		0		0		0		1		
hangglider							1		0		0		0		1		
hanleys_tag							4		0		0		0		4		
hansefit							1		0		0		0		1		
happened							1		0		0		0		1		
happycow:id							90		0		0		0		90		
happy_hour							46		0		1		1		17		
happy_hour:description						1		0		0		0		1		
happy_hours							518		0		0		74		190		
happy_hours:description						1		0		0		0		1		
happy_hours:food						1		0		0		0		1		
happy_hours:note						1		0		0		0		1		
happy_hours:url							1		0		0		0		1		
harbor								110		0		0		0		2		
harbor:type							1		0		0		0		1		
harbour								3124		1		0		0		10		
harbour:boatyard						10		0		0		0		3		
harbour:boat_hoishst						1		0		0		0		1		
harbour:boat_hoist						14		0		0		0		4		
harbour:boat_trailers_park					4		0		0		0		2		
harbour:bottle_gas						5		0		0		0		2		
harbour:camping_site						1		0		0		0		1		
harbour:caravan_site						3		0		0		0		1		
harbour:car_park						21		0		0		0		2		
harbour:category						165		9		0		1		11		
harbour:chandler						16		0		0		0		3		
harbour:doctor							27		0		0		0		4		
harbour:electricity						96		0		0		0		7		
harbour:emergency_telephone					2		0		0		0		1		
harbour:fuel:benzine						1		0		0		0		1		
harbour:fuel:diesel						1		0		0		0		1		
harbour:fuel_station						57		0		0		3		4		
harbour:information						59		0		0		1		35		
harbour:laundrette						24		0		0		0		2		
harbour:mechanics_workshop					17		0		0		0		3		
harbour:nautical_club						13		0		0		0		3		
harbour:operator						22		0		0		0		12		
harbour:pharmacy						27		0		0		0		7		
harbour:picnic_area						18		0		0		0		1		
harbour:provisions						50		0		0		0		6		
harbour:public_inn						13		0		0		0		2		
harbour:pump-out						38		0		0		0		3		
harbour:refuse_bin						62		0		0		0		1		
harbour:restaurant						24		0		0		0		4		
harbour:sailmaker						2		0		0		0		1		
harbour:scrubbing_berth						1		0		0		0		1		
harbour:shower							2		0		0		0		1		
harbour:showers							62		0		0		0		4		
harbour:slipway							44		0		0		0		1		
harbour:slip_way						1		0		0		0		1		
harbour:telephone						20		0		0		0		1		
harbour:toilets							75		0		0		0		3		
harbour:type							1		0		0		0		1		
harbour:visitors_mooring					18		0		0		0		5		
harbour:visitor_berth						77		0		0		0		37		
harbour:water							1		0		0		0		1		
harbour:water_tap						99		0		0		0		3		
harbour_master							54		0		0		0		31		
hardware							35		0		0		2		22		
hardware:rental							2		0		0		0		1		
hardware:repair							1		0		0		0		1		
hardware:sales							1		0		0		0		1		
hardware:type							1		0		0		1		0		
hardway								1		0		0		0		1		
harley								1		0		0		0		1		
harrow_heritage_trust						1		0		0		0		1		
has:slurpee							2		0		0		0		1		
hasc								1		0		0		0		1		
hascampresidentcommittee					1		0		0		0		1		
hash								9		0		0		0		4		
haslabel							7		0		0		0		1		
has_aeronautical_lights						1		0		0		0		1		
has_fish							1		0		0		0		1		
has_latrines							27		0		0		0		2		
has_outside_atm							2		0		0		0		1		
has_parking							1		0		0		0		1		
has_vestibule_atm						2		0		0		0		1		
has_water							3		0		0		0		1		
hat								2		0		0		0		2		
hatch								8		0		0		0		3		
hatfield digital twin city					3		0		0		0		1		
haunted								2		0		0		0		1		
haut								1		0		0		0		1		
hauteur								1		0		0		0		1		
hawker								1		0		0		0		1		
hazard								7852		25		0		10		410		
hazard:animal							11		0		0		0		5		
hazard:animal_crossing						1		0		0		0		1		
hazard:backward							24		0		0		1		14		
hazard:bicycle							148		0		0		0		25		
hazard:blind							1		0		0		0		1		
hazard:conditional						4		0		0		0		3		
hazard:de							7		0		0		0		5		
hazard:en							1		0		0		0		1		
hazard:es							4		0		0		0		2		
hazard:fi							1		0		0		0		1		
hazard:foot							1		0		0		0		1		
hazard:forward							16		0		0		0		11		
hazard:name							199		0		0		0		67		
hazard:pedestrian						6		0		0		0		2		
hazard:seasonal:wet						1		0		0		0		1		
hazard:snowmobile						4		0		0		0		3		
hazard:type							208		0		0		7		6		
hazard:underwater						1		0		0		0		1		
hazard:wet							1		0		0		0		1		
hazard:wet:fi							1		0		0		0		1		
hazard:wheelchair						1		0		0		0		1		
hazard:when							2		0		0		0		2		
hazard:when:weather						3		0		0		0		2		
hazardous							1		0		0		0		1		
hazard_additional						2		0		0		0		2		
hazard_intansity						36		0		0		0		2		
hazard_intensity						286		0		0		0		3		
hazard_length:forward						1		0		0		0		1		
hazard_prone							592		1		0		0		2		
hazard_return_period						1		0		0		0		1		
hazard_risk:flood						1		0		0		0		1		
hazard_sign							1		0		0		0		1		
hazard_type							2921		2		0		2		16		
hazina								1		0		0		0		1		
hazmat								79		1		0		0		3		
hazmat:1							5		0		0		0		1		
hazmat:backward							1		0		0		0		1		
hazmat:e							5		0		0		0		1		
hazmat:hk:1							2		0		0		0		1		
hazmat:hk:2							2		0		0		0		1		
hazmat:hk:5							2		0		0		0		1		
hazmat:water							122		1		0		0		3		
hazmat:water:backward						1		0		0		0		1		
hazmat:water:forward						1		0		0		0		1		
hazrad_intensity						1		0		0		0		1		
hbnum								1		0		0		0		1		
hcare_ctc							13		0		0		0		3		
hcare_ctu							10		0		0		0		4		
hcare_orc							1		0		0		0		1		
hcare_ors							13		0		0		0		3		
hcpaogis:dorcode						39909		0		0		0		37		
hcs								1		0		0		0		1		
hdop								2772		0		0		0		72		
he								5		0		0		0		3		
he:inscription_date						41		0		0		0		34		
headframe							1869		0		0		0		6		
headframe:description						1		0		0		0		1		
headframe:height						2		0		0		0		2		
headframe:start_date						1		0		0		0		1		
heading								238		0		0		5		20		
heading:east							34		0		0		22		8		
heading:magnetic						1		0		0		0		1		
heading:north							23		0		0		13		8		
heading:northeast						2		0		0		1		1		
heading:northwest						7		0		0		5		2		
heading:south							20		0		0		14		5		
heading:southeast						2		0		0		1		1		
heading:southwest						11		0		0		9		2		
heading:west							25		0		0		16		5		
headquarters							3		0		0		0		2		
headroom							37		0		0		0		28		
headwaters							1		0		0		0		1		
head_coach							1		0		0		0		1		
head_doctor							1		0		0		0		1		
head_type							212		0		0		0		3		
health								3713		0		0		0		27		
health fac							47		0		0		0		47		
health:accessibility						8		0		0		0		2		
health:cleaner							6		0		0		0		4		
health:clinical_officer						5		0		0		0		3		
health:cook							4		0		0		0		2		
health:district							1		0		0		0		1		
health:doctors							4		0		0		0		3		
health:facility							2		0		0		0		2		
health:government_registered					11		0		0		0		2		
health:laboratory_present					3		0		0		0		1		
health:laboratory_technician					4		0		0		0		2		
health:management_commitee					8		0		0		0		1		
health:martenity_present					2		0		0		0		1		
health:mid_wife							3		0		0		0		3		
health:nurse							6		0		0		0		3		
health:phamacist						4		0		0		0		2		
health:pharmacy_present						6		0		0		0		1		
health:program_consultation					2		0		0		0		1		
health:program_counselling					4		0		0		0		1		
health:program_general_treatment				4		0		0		0		1		
health:program_handwashing					2		0		0		0		1		
health:program_hiv_clinic					1		0		0		0		1		
health:program_laboratory_testing				2		0		0		0		1		
health:program_malaria						4		0		0		0		1		
health:program_maternity					2		0		0		0		1		
health:program_pmtct						2		0		0		0		1		
health:program_rain						5		0		0		0		1		
health:program_tuberclosis_clinic				3		0		0		0		1		
health:program_vct						1		0		0		0		1		
health:specialty						5		0		0		1		4		
health:staff_receptionist					7		0		0		0		1		
health:surgery							1		0		0		0		1		
health:ward_present						4		0		0		0		2		
health:water_present						6		0		0		0		2		
healthcare							319435		30		1		156		456		
healthcare:--2020-08						1		0		0		0		1		
healthcare:alternative						10		0		0		0		6		
healthcare:centre						1		0		0		0		1		
healthcare:cholera						46		0		0		0		6		
healthcare:counselling						447		0		0		5		15		
healthcare:covid19						7		0		0		0		2		
healthcare:de							5		0		0		0		3		
healthcare:description:de					1		0		0		0		1		
healthcare:doctor						1		0		0		0		1		
healthcare:facility						2		0		0		0		2		
healthcare:for							36		0		0		3		7		
healthcare:fr							2		0		0		0		2		
healthcare:insurance						1		0		0		1		0		
healthcare:physiotherapist:speciality				1		0		0		0		1		
healthcare:product						2		0		0		1		1		
healthcare:radiology						1		0		0		0		1		
healthcare:service						1387		0		0		0		1		
healthcare:specialist						11		0		0		0		9		
healthcare:speciality						52041		3		0		4606		1233		
healthcare:speciality1						1		0		0		0		1		
healthcare:speciality:2						1		0		0		1		0		
healthcare:speciality:acupuncture				2		0		0		0		1		
healthcare:speciality:allergology				2		0		0		0		1		
healthcare:speciality:alternative				2		0		0		0		1		
healthcare:speciality:brain_performance_training		1		0		0		0		1		
healthcare:speciality:chiropractic				1		0		0		0		1		
healthcare:speciality:de					2761		0		0		39		124		
healthcare:speciality:dermatology				2		0		0		0		1		
healthcare:speciality:dermatovenereology			1		0		0		0		1		
healthcare:speciality:diagnostic_radiology			1		0		0		0		1		
healthcare:speciality:emergency					2		0		0		0		1		
healthcare:speciality:for					4		0		0		0		1		
healthcare:speciality:fr					83		0		0		1		2		
healthcare:speciality:general					1		0		0		0		1		
healthcare:speciality:hand_surgery				1		0		0		0		1		
healthcare:speciality:immunology				1		0		0		0		1		
healthcare:speciality:internal					3		0		0		0		1		
healthcare:speciality:ja					3		0		0		3		0		
healthcare:speciality:kinesiologist				1		0		0		0		1		
healthcare:speciality:mammography				1		0		0		0		1		
healthcare:speciality:mental_training				1		0		0		0		1		
healthcare:speciality:naturopathy				1		0		0		0		1		
healthcare:speciality:note					1		0		0		0		1		
healthcare:speciality:nurse					8		0		0		0		1		
healthcare:speciality:occupational				1		0		0		0		1		
healthcare:speciality:occupational_therapist			2		0		0		0		1		
healthcare:speciality:ophthalmology				3		0		0		0		1		
healthcare:speciality:orthopaedics				2		0		0		0		1		
healthcare:speciality:orthophonist				1		0		0		0		1		
healthcare:speciality:osteopathy				2		0		0		0		1		
healthcare:speciality:otolaryngology				3		0		0		0		1		
healthcare:speciality:physiotherapy				6		0		0		0		1		
healthcare:speciality:podiatry					1		0		0		0		1		
healthcare:speciality:psychotherapy				1		0		0		0		1		
healthcare:speciality:radiology					2		0		0		0		1		
